owner,workstream,variant,basis,window_set,window,start,end,n_obs,cum_return,max_drawdown,worst_obs,hit_rate,sharpe,ann_return,ann_vol,share_pnl,note
Cesare,P4-C combined ladder,final_loo -duration,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.0578668095780481,-0.1043448434431303,-0.0301855607751779,0.484375,,,,-0.0731945417509803,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -duration,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.0152311325693654,-0.106699635165676,-0.0195924728789337,0.4923469387755102,-0.0753744541357272,-0.0063378782005746,0.0840852285200229,-0.0124033984075333,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -duration,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.0131265236378496,-0.0394233022118309,-0.0153689025752355,0.5069124423963134,-0.2550590853835676,-0.0138703302554931,0.0543808515373384,-0.0150264805550036,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -duration,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.0274277907161388,-0.0320534334226895,-0.0152860840977657,0.4941176470588235,,,,0.0361416332850528,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -duration,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.149135679540153,-0.0447942328426028,-0.0151824210821683,0.6111111111111112,2.191115357041102,0.1650518390923929,0.0753277724798935,0.1779855959161657,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -duration,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.0561855395637789,-0.0227961292084563,-0.0105012682050784,0.4769230769230769,,,,0.0696884404693168,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -duration,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.0948972331028156,-0.152675369719286,-0.0385885020740749,0.5045871559633027,,,,-0.1191255566271022,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.1017443183110337,-0.1781896476585691,-0.0402511930187669,0.4976958525345622,-0.8825573938231157,-0.1159312778820759,0.1313583441637464,-0.0942861267730964,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.08732610041118,-0.1554531809360341,-0.036816854307167,0.5242966751918159,0.3305379652652706,0.0315373690687624,0.095412244228745,0.0924314257812326,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.069503970402738,-0.1674872832221471,-0.033184017820261,0.4961832061068702,-0.8103502911689554,-0.0659599262860396,0.0813968070411752,-0.0647692534966803,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,0.0314943141225201,-0.1458500340156463,-0.0416374467591028,0.4923469387755102,0.237661068211398,0.0258430032307842,0.10873890042351,0.0379678921764523,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.2391575666316192,-0.0841491173492076,-0.0268770482285155,0.5501432664756447,1.438267029443672,0.1611410531241289,0.1120383418553779,0.2107749831306755,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.649400557452525,-0.110451799531656,-0.0392992141809823,0.588957055214724,1.915358165963727,0.1988797461214074,0.1038342330199843,0.4859880508791687,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.0880325998819335,-0.0972465224625571,-0.028724860894929,0.5153256704980843,0.4738889076229549,0.0452945654180837,0.0955805563065044,0.0886143464450918,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.1332246318177012,-0.2412221315590496,-0.0421161980853926,0.5306513409961686,0.3361594019287982,0.0359105442864668,0.1068259405520749,0.1405108706998349,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.095573501164913,-0.1811291455027944,-0.0383421975458564,0.5544174135723432,0.3305214688288273,0.0351090140951097,0.1062230971546731,0.1027678111573205,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.0353154280252895,-0.0833741561393466,-0.025933475553489,0.5459183673469388,-0.4479553773229921,-0.0418615258369091,0.0934502139187971,-0.0307509519138288,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.1057487466685701,-0.1500570698703491,-0.033184017820261,0.484375,,,,-0.1038008294566964,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,0.0314943141225201,-0.1458500340156463,-0.0416374467591028,0.4923469387755102,0.237661068211398,0.0258430032307842,0.10873890042351,0.0379678921764523,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.1017443183110337,-0.1781896476585691,-0.0402511930187669,0.4976958525345622,-0.8825573938231157,-0.1159312778820759,0.1313583441637464,-0.0942861267730964,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.0874063283449528,-0.0127016329999964,-0.011333000714707,0.611764705882353,,,,0.0801006792604399,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.0821962964636882,-0.0739419588156969,-0.0161555215817645,0.5324074074074074,1.0787042795729251,0.0961151734515486,0.0891024308252508,0.0778095930288467,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.0938192827869259,-0.0110618778799242,-0.0090211824086087,0.6307692307692307,,,,0.0851910620129833,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -skew_excl,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.1564616714379265,-0.2092227134317608,-0.0409062005481435,0.4587155963302752,,,,-0.1557129332312438,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.0249157737446403,-0.0561983667070503,-0.0153689025752355,0.4976958525345622,-0.3873136934826707,-0.0268965230948706,0.069443770120857,-0.0269629147800749,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.180386767707241,-0.0955079779415829,-0.016221237945753,0.5358056265984654,0.7223545186943208,0.0565037620530399,0.0782216496065842,0.2041244746997698,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.0789817405453247,-0.1651571069740517,-0.0252640582348371,0.4923664122137404,-0.8137525066652315,-0.0748937490217444,0.0920350455553864,-0.0906479161907117,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,0.039850308158204,-0.082441251824422,-0.0188696692964624,0.4897959183673469,0.3153881047525477,0.0294759643133181,0.0934593406319012,0.0533783385406649,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.0776411746805147,-0.0665153961942192,-0.0193236009010384,0.5300859598853869,0.8632645107871968,0.0561039284055087,0.0649904261144112,0.0904543925272732,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.1721113425494731,-0.1430848879481878,-0.0350437976363334,0.5306748466257669,0.7070407684773148,0.0657041368788684,0.092928356904184,0.1979024966017643,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,-0.0401366527562052,-0.1364939799095056,-0.0271502225706725,0.5038314176245211,-0.1720241645165959,-0.0156470227688953,0.0909582837554534,-0.0377322914410859,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.3853565121467868,-0.1906649354055879,-0.0395329598790524,0.5229885057471264,0.8503196404263297,0.0835230872978036,0.0982255181779961,0.4028264697415633,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.1795864996823322,-0.1035177313183238,-0.0217844322178185,0.5134443021766966,0.6416068386505055,0.0572780229993323,0.0892727750842018,0.206656950300837,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,0.0031673607723219,-0.062305764557617,-0.0284836687127352,0.5204081632653061,0.0905633859408513,0.0089956138480717,0.0993294779630583,0.0081451265895737,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.0453235269924194,-0.1026736717359051,-0.0252640582348371,0.5,,,,-0.0516873173121656,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,0.039850308158204,-0.082441251824422,-0.0188696692964624,0.4897959183673469,0.3153881047525477,0.0294759643133181,0.0934593406319012,0.0533783385406649,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.0249157737446403,-0.0561983667070503,-0.0153689025752355,0.4976958525345622,-0.3873136934826707,-0.0268965230948706,0.069443770120857,-0.0269629147800749,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.0142819049905564,-0.0525274438196099,-0.02117272451188,0.5294117647058824,,,,0.0188729970363272,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.0924297122005641,-0.0514733727840376,-0.0182474079501405,0.5185185185185185,1.157072696992708,0.1074465573626891,0.0928606799226603,0.1072154120254091,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.0542541473816344,-0.047127288196236,-0.02117272451188,0.5230769230769231,,,,0.0631486206900774,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,final_loo -vix_gate,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.1235193912941047,-0.1715368376450677,-0.0391769295290501,0.4311926605504587,,,,-0.1483730431726141,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.0131265236378496,-0.0394233022118309,-0.0153689025752355,0.5069124423963134,-0.2550590853835676,-0.0138703302554931,0.0543808515373384,-0.0650376177502681,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.1030536319860708,-0.0609750963471381,-0.0199530327420243,0.2864450127877238,0.6476226073079558,0.0328976374325125,0.0507975432934032,0.5558908844086085,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.1023344860590892,-0.1452695667454701,-0.0301855607751779,0.2633587786259542,-1.3337521574127664,-0.1009515696289895,0.0756899016567043,-0.5715213473487564,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.0523814487408155,-0.106699635165676,-0.0195924728789337,0.3852040816326531,-0.4408542616404564,-0.0319594556784138,0.0724943784358348,-0.2707095210479434,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.0776411746805147,-0.0665153961942192,-0.0193236009010384,0.5300859598853869,0.8632645107871968,0.0561039284055087,0.0649904261144112,0.423093923632907,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,-0.0734066340633337,-0.1380014064637639,-0.0298479740512586,0.2607361963190184,-0.4568558341881028,-0.0276326354327652,0.0604843658872658,-0.3893032169802391,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,-0.0603038299086798,-0.1400916276720941,-0.0311902945750191,0.475095785440613,-0.292313381842679,-0.026058026646706,0.0891441455141122,-0.2939206614792094,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.3038429408531846,-0.0798503334137326,-0.0433085720642936,0.3017241379310345,0.946322553533977,0.0665225654041413,0.0702958681009106,1.5006782126651008,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.0170056114908518,-0.0611040301473216,-0.0203038360924395,0.2010243277848911,0.1382601092564309,0.0065672815995981,0.0474994677417605,0.1108293438998005,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.0085557580724088,-0.0405314710572877,-0.0162443628705575,0.1989795918367347,-0.2042782868683523,-0.0098819592940386,0.0483749861305968,-0.041852096832039,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.0820713783334052,-0.1267166686586676,-0.0301855607751779,0.484375,,,,-0.4513497630324844,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.0523814487408155,-0.106699635165676,-0.0195924728789337,0.3852040816326531,-0.4408542616404564,-0.0319594556784138,0.0724943784358348,-0.2707095210479434,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.0131265236378496,-0.0394233022118309,-0.0153689025752355,0.5069124423963134,-0.2550590853835676,-0.0138703302554931,0.0543808515373384,-0.0650376177502681,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,-0.0156574270454338,-0.0169609443224323,-0.0101054713875701,0.2117647058823529,,,,-0.0842827164079768,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.0407742253773926,-0.0403916184365172,-0.0151824210821683,0.2314814814814814,0.9734730273698056,0.0478266370054939,0.049129904641236,0.2232244104293969,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,-0.0138614225664227,-0.014706211490432,-0.0078368193504883,0.1384615384615384,,,,-0.0756527903278227,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -duration,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.0388398548794314,-0.0740131287737109,-0.0213972956513635,0.2201834862385321,,,,-0.2089980548984827,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -regime_gate,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.0220100992241247,-0.0533859118601373,-0.0153689025752355,0.4930875576036866,-0.4170960321443288,-0.0241708432534922,0.0579503073410401,-0.0236733730569926,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -regime_gate,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.1452223132470866,-0.0955079779415829,-0.016221237945753,0.5332480818414322,0.644618036412521,0.0462741969690992,0.071785451779519,0.1633255953912094,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -regime_gate,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.029591389976901,-0.1166360459500391,-0.0252640582348371,0.4847328244274809,-0.3914515660298717,-0.0265863653583789,0.067917381524411,-0.0314390103100193,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -regime_gate,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,0.0491822792676672,-0.082441251824422,-0.0188696692964624,0.4897959183673469,0.3782429830391428,0.0351776133890732,0.0930026860152826,0.0622387762298864,source: cesare/outputs/p4_combined_by_episode.csv
