date,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK,BRL,CLP,CNH,COP,HUF,IDR,ILS,INR,KRW,MXN,MYR,PEN,PHP,PLN,SGD,THB,TRY,ZAR
2008-02-29,0.0,0.0,-0.13601193795031233,0.0,0.0,-0.10529772752175441,0.0,0.1642485226950551,0.0,0.17600399037783554,0.0,0.0,0.31443111557422243,0.0,0.0,0.0,0.0,-0.23005002519854528,0.0,0.0,-0.27575801109788417,0.0,0.0,-0.2528822982315038,0.0,0.20598854988552476,0.13932782146736222
2008-03-31,0.0,0.0,-0.10861415395128296,0.0,0.0,-0.10643810686410439,0.0,0.0,0.0,0.14565374188318106,0.0,0.0,0.235152070912197,0.0,0.36292915208789767,0.0,-0.3014990954912994,0.0,0.0,0.0,-0.23390001613336361,0.0,0.0,-0.2495486275599497,0.0,0.15635332223173495,0.09991171288498941
2008-04-30,0.0,0.0,0.0,0.0,0.0,-0.09865878027145013,0.0,0.2060865037998693,0.0,0.19772413924395457,0.0,0.0,0.2797399914642155,0.0,0.0,0.0,-0.25108196777544994,-0.11648014748337703,0.0,0.0,-0.25158592387779566,0.0,0.0,-0.28219318059192716,0.0,0.17963845096459968,0.13681091452736077
2008-05-31,0.0,-0.17169227444686128,-0.1308407101259758,0.0,0.0,-0.13379044015326663,0.0,0.2240711899915492,0.0,0.20250208354326774,0.0,0.0,0.2745796446858853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19132408906567397,0.0,0.0,-0.37235248620822237,0.0,0.16116203159098255,0.13768505018831528
2008-06-30,0.0,0.0,-0.1497618679135471,0.0,0.0,-0.15887027552418453,0.0,0.2107430598442396,0.0,0.18692010112327073,-0.13947342238579377,0.0,0.2848999680033397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19736395656238676,0.0,0.0,-0.3545304776140878,0.0,0.16625815936715602,0.15117871166199395
2008-07-31,0.0,0.0,-0.13490873267933498,0.0,0.0,-0.17609281107742303,0.0,0.0,0.0,0.19111790839050505,0.0,0.0,0.1380836446589241,0.0,0.0,0.0,0.3307214672258578,0.0,0.0,-0.24833866089588455,-0.15033524906338774,0.0,0.0,-0.29032454628396964,0.0,0.19058063969739206,0.14949634002732087
2008-08-31,0.0,0.0,-0.1312870439726495,0.0,0.0,-0.1576850073904339,0.0,0.0,0.0,0.22562780284135028,0.0,0.0,0.08584110362106875,0.0,0.40001981591675007,0.0,0.0,0.0,0.0,-0.2357954413960505,-0.1602097106251544,0.0,0.0,-0.3150227966157117,0.0,0.16795978180794374,0.12055149581288709
2008-09-30,0.0,0.0,-0.13866582371885544,0.0,0.0,-0.15067513062088264,0.0,0.0,0.0,0.21475144982757613,0.0,0.0,0.08531082785385646,0.0,0.40002107332662906,0.0,0.0,-0.14172877798358247,0.0,-0.30869584483433377,0.0,0.0,0.0,-0.26023442284234566,0.0,0.18292113749504524,0.1169955114968931
2008-10-31,0.0,0.0,-0.17118456238163093,-0.18752447035691064,0.0,-0.15947910860301046,0.0,0.0,0.0,0.14362682953892442,0.0,0.0,0.1291812525575566,0.0,0.0,0.0,0.3412217219437716,-0.12055111238067931,0.0,-0.36126074627776866,0.0,0.0,0.0,0.0,0.0,0.21714789898827597,0.16882229697147141
2008-11-30,0.0,-0.17360150038501834,-0.231896060705703,0.0,0.0,-0.15520439842895362,0.0,0.0,0.0,0.1300452128161983,0.0,0.0,0.0,0.0,0.0,0.0,0.400012733275604,-0.07093397980030551,0.17676755979370215,0.0,0.0,0.0,0.0,-0.3683640606800195,0.0,0.1723754269799525,0.12079906713454304
2008-12-31,0.0,-0.15174776477438406,-0.2292032108401021,0.0,0.0,-0.15470657457129977,0.0,0.0,0.0,0.10055912216027672,0.0,0.0,0.0,0.0,0.2533171424465242,0.0,0.37735248965021834,-0.07679744765037089,0.1421929169638663,0.0,0.0,0.0,0.0,-0.3875450021638432,0.0,0.12657832877911437,0.0
2009-01-31,0.0,-0.2068707434049843,-0.27494540712078236,0.0,0.0,-0.22820301209706217,0.0,0.0,-0.1790478328351965,0.15836977675761293,0.0,0.0,0.0,0.0,0.284189278163017,0.0,0.0,-0.11093300454197455,0.21646969255423246,0.0,0.0,0.0,0.0,0.0,0.0,0.19533966114798554,0.14563159137715215
2009-02-28,0.0,-0.19881162755563853,-0.20566817877851887,-0.20730605505577632,0.0,-0.22284077514906758,0.0,0.0,0.0,0.12282984342869463,0.0,0.0,0.3325767053597229,0.0,0.1955216449671407,0.0,0.0,-0.16537336346099868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18231401977877637,0.16675778646566547
2009-03-31,0.0,-0.21785149663958078,-0.19486141958713135,0.0,-0.18187584442547003,-0.23885641117281076,0.0,0.0,0.0,0.12751876821299865,0.0,0.0,0.0,0.0,0.1743454016766469,0.0,0.3193962152664936,-0.1665548281750071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22327718982057937,0.15546242502328153
2009-04-30,0.0,-0.1848459894084415,-0.2001713034477162,0.0,0.0,-0.19973770831627674,0.0,0.0,0.0,0.19286801038926438,0.0,0.0,0.0,0.1497004880829543,0.2776067331099841,-0.27963244285504485,0.0,-0.13561255597252084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21850517563745686,0.16131959278034033
2009-05-31,0.0,-0.19674911544530793,-0.20019553514828448,0.0,0.0,-0.20404775613759202,0.0,0.0,0.0,0.2021679718899879,0.0,0.0,0.0,0.1437092966067915,0.2901059581624654,0.0,-0.27523866358877147,-0.123768929680044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20282146585751418,0.161195307483241
2009-06-30,0.0,-0.20657378402536503,-0.1930528946020013,0.0,0.0,-0.21290317577658166,0.0,0.0,0.0,0.19339055310277858,-0.25424521440666725,0.0,0.0,0.14546729239953538,0.288910085804712,0.0,0.0,-0.13322493118938478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20213366817357156,0.1700984005194025
